"Bill ID","Referred-Type","Date","Vote-Type","Voter-Name"
"SCR 37","WAM","2013-04-05 00:00:00","Aye(s)","Kidani"
"SCR 37","WAM","2013-04-05 00:00:00","Aye(s)","ChunOakland"
"SCR 37","WAM","2013-04-05 00:00:00","Aye(s)","DelaCruz"
"SCR 37","WAM","2013-04-05 00:00:00","Aye(s)","English"
"SCR 37","WAM","2013-04-05 00:00:00","Aye(s)","Espero"
"SCR 37","WAM","2013-04-05 00:00:00","Aye(s)","Kahele"
"SCR 37","WAM","2013-04-05 00:00:00","Aye(s)","Keith-Agaran"
"SCR 37","WAM","2013-04-05 00:00:00","Aye(s)","Ruderman"
"SCR 37","WAM","2013-04-05 00:00:00","Aye(s)","L.Thielen"
"SCR 37","WAM","2013-04-05 00:00:00","Aye(s)","Tokuda"
"SCR 37","WAM","2013-04-05 00:00:00","Aye(s)","Slom"
"SCR 37","WAM","2013-04-05 00:00:00","Excused","Kouchi."
"SCR 155","HTH","2013-03-25 00:00:00","Aye(s)","Green"
"SCR 155","HTH","2013-03-25 00:00:00","Aye(s)","Baker"
"SCR 155","HTH","2013-03-25 00:00:00","Aye(s)","Nishihara"
"SCR 155","HTH","2013-03-25 00:00:00","Excused","ChunOakland"
"SCR 155","HTH","2013-03-25 00:00:00","Excused","Slom."
"SCR 155","WAM","2013-04-05 00:00:00","Aye(s)","Ige"
"SCR 155","WAM","2013-04-05 00:00:00","Aye(s)","Kidani"
"SCR 155","WAM","2013-04-05 00:00:00","Aye(s)","ChunOakland"
"SCR 155","WAM","2013-04-05 00:00:00","Aye(s)","DelaCruz"
"SCR 155","WAM","2013-04-05 00:00:00","Aye(s)","English"
"SCR 155","WAM","2013-04-05 00:00:00","Aye(s)","Espero"
"SCR 155","WAM","2013-04-05 00:00:00","Aye(s)","Kahele"
"SCR 155","WAM","2013-04-05 00:00:00","Aye(s)","Keith-Agaran"
"SCR 155","WAM","2013-04-05 00:00:00","Aye(s)","Ruderman"
"SCR 155","WAM","2013-04-05 00:00:00","Aye(s)","L.Thielen"
"SCR 155","WAM","2013-04-05 00:00:00","Aye(s)","Tokuda"
"SCR 155","WAM","2013-04-05 00:00:00","Aye(s)","Slom"
"SCR 155","WAM","2013-04-05 00:00:00","Excused","Kouchi."
"SCR 108","TIA","2013-03-25 00:00:00","Aye(s)","DelaCruz"
"SCR 108","TIA","2013-03-25 00:00:00","Aye(s)","Espero"
"SCR 108","TIA","2013-03-25 00:00:00","Aye(s)","Gabbard"
"SCR 108","TIA","2013-03-25 00:00:00","Aye(s)","Kahele"
"SCR 108","TIA","2013-03-25 00:00:00","Aye(s)","Keith-Agaran"
"SCR 108","TIA","2013-03-25 00:00:00","Aye(s)","Slom"
"SCR 108","TIA","2013-03-25 00:00:00","Excused","English"
"SCR 108","TIA","2013-03-25 00:00:00","Excused","Kouchi"
"SCR 108","TIA","2013-03-25 00:00:00","Excused","Solomon."
"SCR 108","PSM","2013-03-25 00:00:00","Aye(s)","Espero"
"SCR 108","PSM","2013-03-25 00:00:00","Aye(s)","Galuteria"
"SCR 108","PSM","2013-03-25 00:00:00","Aye(s)","Slom"
"SCR 108","PSM","2013-03-25 00:00:00","Excused","Baker"
"SCR 108","PSM","2013-03-25 00:00:00","Excused","Green."
"SCR 108","HMS","2013-03-25 00:00:00","Aye(s)","ChunOakland"
"SCR 108","HMS","2013-03-25 00:00:00","Aye(s)","Green"
"SCR 108","HMS","2013-03-25 00:00:00","Aye(s)","Kidani"
"SCR 108","HMS","2013-03-25 00:00:00","Excused","Taniguchi"
"SCR 108","HMS","2013-03-25 00:00:00","Excused","Slom."
"SCR 41","EGH","2013-03-25 00:00:00","Aye(s)","DelaCruz"
"SCR 41","EGH","2013-03-25 00:00:00","Aye(s)","Slom"
"SCR 41","EGH","2013-03-25 00:00:00","Aye(s)","Baker"
"SCR 41","EGH","2013-03-25 00:00:00","Aye(s)","ChunOakland"
"SCR 41","EGH","2013-03-25 00:00:00","Aye(s)","L.Thielen"
"SCR 41","EGH","2013-03-25 00:00:00","Aye(s)","Wakai"
"SCR 41","EGH","2013-03-25 00:00:00","Excused","English."
"SCR 41","WAM","2013-04-05 00:00:00","Aye(s)","Ige"
"SCR 41","WAM","2013-04-05 00:00:00","Aye(s)","Kidani"
"SCR 41","WAM","2013-04-05 00:00:00","Aye(s)","ChunOakland"
"SCR 41","WAM","2013-04-05 00:00:00","Aye(s)","DelaCruz"
"SCR 41","WAM","2013-04-05 00:00:00","Aye(s)","English"
"SCR 41","WAM","2013-04-05 00:00:00","Aye(s)","Espero"
"SCR 41","WAM","2013-04-05 00:00:00","Aye(s)","Kahele"
"SCR 41","WAM","2013-04-05 00:00:00","Aye(s)","Keith-Agaran"
"SCR 41","WAM","2013-04-05 00:00:00","Aye(s)","Ruderman"
"SCR 41","WAM","2013-04-05 00:00:00","Aye(s)","L.Thielen"
"SCR 41","WAM","2013-04-05 00:00:00","Aye(s)","Tokuda"
"SCR 41","WAM","2013-04-05 00:00:00","Aye(s)","Slom"
"SCR 41","WAM","2013-04-05 00:00:00","Excused","Kouchi."
"SCR 137","HMS","2013-04-01 00:00:00","Aye(s)","ChunOakland"
"SCR 137","HMS","2013-04-01 00:00:00","Aye(s)","Kidani"
"SCR 137","HMS","2013-04-01 00:00:00","Aye(s)","Taniguchi"
"SCR 137","HMS","2013-04-01 00:00:00","Excused","Green"
"SCR 137","HMS","2013-04-01 00:00:00","Excused","Slom."
"SCR 137","THA","2013-04-01 00:00:00","Aye(s)","Galuteria"
"SCR 137","THA","2013-04-01 00:00:00","Aye(s)","Keith-Agaran"
"SCR 137","THA","2013-04-01 00:00:00","Aye(s)","Kahele"
"SCR 137","THA","2013-04-01 00:00:00","Aye(s)","Kidani"
"SCR 137","THA","2013-04-01 00:00:00","Aye(s)","Shimabukuro"
"SCR 137","THA","2013-04-01 00:00:00","Aye(s)","Solomon"
"SCR 137","THA","2013-04-01 00:00:00","Excused","Hee"
"SCR 137","THA","2013-04-01 00:00:00","Excused","Slom."
"SCR 137","WTL","2013-04-01 00:00:00","Aye(s)","Solomon"
"SCR 137","WTL","2013-04-01 00:00:00","Aye(s)","Shimabukuro"
"SCR 137","WTL","2013-04-01 00:00:00","Aye(s)","Ihara"
"SCR 137","WTL","2013-04-01 00:00:00","Aye(s)","Ruderman"
"SCR 137","WTL","2013-04-01 00:00:00","Aye(s)","L.Thielen"
"SCR 137","WTL","2013-04-01 00:00:00","Excused","DelaCruz"
"SCR 137","WTL","2013-04-01 00:00:00","Excused","Slom."
"SCR 137","WAM","2013-04-05 00:00:00","Aye(s)","Ige"
"SCR 137","WAM","2013-04-05 00:00:00","Aye(s)","Kidani"
"SCR 137","WAM","2013-04-05 00:00:00","Aye(s)","ChunOakland"
"SCR 137","WAM","2013-04-05 00:00:00","Aye(s)","DelaCruz"
"SCR 137","WAM","2013-04-05 00:00:00","Aye(s)","English"
"SCR 137","WAM","2013-04-05 00:00:00","Aye(s)","Espero"
"SCR 137","WAM","2013-04-05 00:00:00","Aye(s)","Kahele"
"SCR 137","WAM","2013-04-05 00:00:00","Aye(s)","Keith-Agaran"
"SCR 137","WAM","2013-04-05 00:00:00","Aye(s)","Ruderman"
"SCR 137","WAM","2013-04-05 00:00:00","Aye(s)","L.Thielen"
"SCR 137","WAM","2013-04-05 00:00:00","Aye(s)","Tokuda"
"SCR 137","WAM","2013-04-05 00:00:00","Aye(s)","Slom"
"SCR 137","WAM","2013-04-05 00:00:00","Excused","Kouchi."
"SCR 96","EDU","2013-03-22 00:00:00","Aye(s)","Tokuda"
"SCR 96","EDU","2013-03-22 00:00:00","Aye(s)","Kidani"
"SCR 96","EDU","2013-03-22 00:00:00","Aye(s)","Ruderman"
"SCR 96","EDU","2013-03-22 00:00:00","Aye(s)","Shimabukuro"
"SCR 96","EDU","2013-03-22 00:00:00","Aye(s)","Slom"
"SCR 96","HRE","2013-03-22 00:00:00","Aye(s)","Taniguchi"
"SCR 96","HRE","2013-03-22 00:00:00","Aye(s)","Keith-Agaran"
"SCR 96","HRE","2013-03-22 00:00:00","Aye(s)","Kidani"
"SCR 96","HRE","2013-03-22 00:00:00","Aye(s)","Tokuda"
"SCR 96","HRE","2013-03-22 00:00:00","Aye(s)","Slom"
"SCR 96","HRE","2013-03-22 00:00:00","Excused","Kahele"
"SCR 96","HRE","2013-03-22 00:00:00","Excused","Ige."
"SCR 96","WAM","2013-04-05 00:00:00","Aye(s)","Ige"
"SCR 96","WAM","2013-04-05 00:00:00","Aye(s)","Kidani"
"SCR 96","WAM","2013-04-05 00:00:00","Aye(s)","ChunOakland"
"SCR 96","WAM","2013-04-05 00:00:00","Aye(s)","DelaCruz"
"SCR 96","WAM","2013-04-05 00:00:00","Aye(s)","English"
"SCR 96","WAM","2013-04-05 00:00:00","Aye(s)","Espero"
"SCR 96","WAM","2013-04-05 00:00:00","Aye(s)","Kahele"
"SCR 96","WAM","2013-04-05 00:00:00","Aye(s)","Keith-Agaran"
"SCR 96","WAM","2013-04-05 00:00:00","Aye(s)","Ruderman"
"SCR 96","WAM","2013-04-05 00:00:00","Aye(s)","L.Thielen"
"SCR 96","WAM","2013-04-05 00:00:00","Aye(s)","Tokuda"
"SCR 96","WAM","2013-04-05 00:00:00","Aye(s)","Slom"
"SCR 96","WAM","2013-04-05 00:00:00","Excused","Kouchi."
"SR 32","TEC","2013-03-20 00:00:00","Aye(s)","Wakai"
"SR 32","TEC","2013-03-20 00:00:00","Aye(s)","Nishihara"
"SR 32","TEC","2013-03-20 00:00:00","Aye(s)","Slom"
"SR 32","TEC","2013-03-20 00:00:00","Excused","Gabbard"
"SR 32","TEC","2013-03-20 00:00:00","Excused","Tokuda."
"SR 32","HTH","2013-03-20 00:00:00","Aye(s)","Green"
"SR 32","HTH","2013-03-20 00:00:00","Aye(s)","Baker"
"SR 32","HTH","2013-03-20 00:00:00","Aye(s)","Nishihara"
"SR 32","HTH","2013-03-20 00:00:00","Aye(s)","Slom"
"SR 32","HTH","2013-03-20 00:00:00","Excused","ChunOakland."
"SB 4","TIA","2013-02-06 00:00:00","Aye(s)","English"
"SB 4","TIA","2013-02-06 00:00:00","Aye(s)","Espero"
"SB 4","TIA","2013-02-06 00:00:00","Aye(s)","Gabbard"
"SB 4","TIA","2013-02-06 00:00:00","Aye(s)","Kahele"
"SB 4","TIA","2013-02-06 00:00:00","Aye(s)","Keith-Agaran"
"SB 4","TIA","2013-02-06 00:00:00","Aye(s)","Kouchi"
"SB 4","TIA","2013-02-06 00:00:00","Aye(s)","Solomon"
"SB 4","TIA","2013-02-06 00:00:00","Aye(s)","Slom"
"SB 4","TIA","2013-02-06 00:00:00","Excused","DelaCruz."
"SB 4","JDL","2013-02-20 00:00:00","Aye(s)","Hee"
"SB 4","JDL","2013-02-20 00:00:00","Aye(s)","Shimabukuro"
"SB 4","JDL","2013-02-20 00:00:00","Aye(s)","Gabbard"
"SB 4","JDL","2013-02-20 00:00:00","Aye(s)","Ihara"
"SB 4","JDL","2013-02-20 00:00:00","Excused","Slom."
"HB 833","JDL","2013-03-18 00:00:00","Aye(s)","Hee"
"HB 833","JDL","2013-03-18 00:00:00","Aye(s)","Shimabukuro"
"HB 833","JDL","2013-03-18 00:00:00","Aye(s)","Gabbard"
"HB 833","JDL","2013-03-18 00:00:00","No(es)","Slom"
"HB 833","JDL","2013-03-18 00:00:00","Excused","Ihara."
"HB 833","WAM","2013-03-27 00:00:00","Aye(s)","Ige"
"HB 833","WAM","2013-03-27 00:00:00","Aye(s)","Kidani"
"HB 833","WAM","2013-03-27 00:00:00","Aye(s)","ChunOakland"
"HB 833","WAM","2013-03-27 00:00:00","Aye(s)","DelaCruz"
"HB 833","WAM","2013-03-27 00:00:00","Aye(s)","Espero"
"HB 833","WAM","2013-03-27 00:00:00","Aye(s)","Kahele"
"HB 833","WAM","2013-03-27 00:00:00","Aye(s)","Keith-Agaran"
"HB 833","WAM","2013-03-27 00:00:00","Aye(s)","Kouchi"
"HB 833","WAM","2013-03-27 00:00:00","Aye(s)","Ruderman"
"HB 833","WAM","2013-03-27 00:00:00","Aye(s)","L.Thielen"
"HB 833","WAM","2013-03-27 00:00:00","Aye(s)","Tokuda"
"HB 833","WAM","2013-03-27 00:00:00","No(es)","Slom"
"HB 833","WAM","2013-03-27 00:00:00","Excused","English."
"HB 816","JDL","2013-03-27 00:00:00","Aye(s)","Hee"
"HB 816","JDL","2013-03-27 00:00:00","Aye(s)","Shimabukuro"
"HB 816","JDL","2013-03-27 00:00:00","Aye(s)","Gabbard"
"HB 816","JDL","2013-03-27 00:00:00","No(es)","Slom"
"HB 816","JDL","2013-03-27 00:00:00","Excused","Ihara."
"HB 816","WAM","2013-03-27 00:00:00","Aye(s)","Ige"
"HB 816","WAM","2013-03-27 00:00:00","Aye(s)","Kidani"
"HB 816","WAM","2013-03-27 00:00:00","Aye(s)","ChunOakland"
"HB 816","WAM","2013-03-27 00:00:00","Aye(s)","DelaCruz"
"HB 816","WAM","2013-03-27 00:00:00","Aye(s)","English"
"HB 816","WAM","2013-03-27 00:00:00","Aye(s)","Espero"
"HB 816","WAM","2013-03-27 00:00:00","Aye(s)","Kahele"
"HB 816","WAM","2013-03-27 00:00:00","Aye(s)","Keith-Agaran"
"HB 816","WAM","2013-03-27 00:00:00","Aye(s)","Kouchi"
"HB 816","WAM","2013-03-27 00:00:00","Aye(s)","Ruderman"
"HB 816","WAM","2013-03-27 00:00:00","Aye(s)","Tokuda"
"HB 816","WAM","2013-03-27 00:00:00","No(es)","Slom"
"HB 816","WAM","2013-03-27 00:00:00","Excused","L.Thielen."
"HB 726","EGH","2013-03-18 00:00:00","Aye(s)","DelaCruz"
"HB 726","EGH","2013-03-18 00:00:00","Aye(s)","L.Thielen"
"HB 726","EGH","2013-03-18 00:00:00","Aye(s)","Wakai"
"HB 726","EGH","2013-03-18 00:00:00","No(es)","Slom"
"HB 726","EGH","2013-03-18 00:00:00","Excused","Baker"
"HB 726","EGH","2013-03-18 00:00:00","Excused","ChunOakland"
"HB 726","EGH","2013-03-18 00:00:00","Excused","English."
"HB 726","TEC","2013-03-18 00:00:00","Aye(s)","Wakai"
"HB 726","TEC","2013-03-18 00:00:00","Aye(s)","Nishihara"
"HB 726","TEC","2013-03-18 00:00:00","No(es)","Slom"
"HB 726","TEC","2013-03-18 00:00:00","Excused","Gabbard"
"HB 726","TEC","2013-03-18 00:00:00","Excused","Tokuda."
"HB 726","WAM","2013-03-27 00:00:00","Aye(s)","Ige"
"HB 726","WAM","2013-03-27 00:00:00","Aye(s)","Kidani"
"HB 726","WAM","2013-03-27 00:00:00","Aye(s)","ChunOakland"
"HB 726","WAM","2013-03-27 00:00:00","Aye(s)","DelaCruz"
"HB 726","WAM","2013-03-27 00:00:00","Aye(s)","Espero"
"HB 726","WAM","2013-03-27 00:00:00","Aye(s)","Kahele"
"HB 726","WAM","2013-03-27 00:00:00","Aye(s)","Keith-Agaran"
"HB 726","WAM","2013-03-27 00:00:00","Aye(s)","Ruderman"
"HB 726","WAM","2013-03-27 00:00:00","Aye(s)","L.Thielen"
"HB 726","WAM","2013-03-27 00:00:00","Aye(s)","Tokuda"
"HB 726","WAM","2013-03-27 00:00:00","No(es)","Slom"
"HB 726","WAM","2013-03-27 00:00:00","Excused","English"
"HB 726","WAM","2013-03-27 00:00:00","Excused","Kouchi."
"SB 997","TEC","2013-02-07 00:00:00","Aye(s)","Wakai"
"SB 997","TEC","2013-02-07 00:00:00","Aye(s)","Nishihara"
"SB 997","TEC","2013-02-07 00:00:00","Aye(s)","Tokuda"
"SB 997","TEC","2013-02-07 00:00:00","Excused","Gabbard"
"SB 997","TEC","2013-02-07 00:00:00","Excused","Slom."
"SB 997","WAM","2013-02-21 00:00:00","Aye(s)","Ige"
"SB 997","WAM","2013-02-21 00:00:00","Aye(s)","Kidani"
"SB 997","WAM","2013-02-21 00:00:00","Aye(s)","ChunOakland"
"SB 997","WAM","2013-02-21 00:00:00","Aye(s)","English"
"SB 997","WAM","2013-02-21 00:00:00","Aye(s)","Espero"
"SB 997","WAM","2013-02-21 00:00:00","Aye(s)","Kahele"
"SB 997","WAM","2013-02-21 00:00:00","Aye(s)","Keith-Agaran"
"SB 997","WAM","2013-02-21 00:00:00","Aye(s)","Ruderman"
"SB 997","WAM","2013-02-21 00:00:00","Aye(s)","L.Thielen"
"SB 997","WAM","2013-02-21 00:00:00","Aye(s)","Tokuda"
"SB 997","WAM","2013-02-21 00:00:00","No(es)","Slom"
"SB 997","WAM","2013-02-21 00:00:00","Excused","DelaCruz"
"SB 997","WAM","2013-02-21 00:00:00","Excused","Kouchi."
"HB 114","EGH","2013-03-21 00:00:00","Aye(s)","DelaCruz"
"HB 114","EGH","2013-03-21 00:00:00","Aye(s)","Slom"
"HB 114","EGH","2013-03-21 00:00:00","Aye(s)","Baker"
"HB 114","EGH","2013-03-21 00:00:00","Aye(s)","English"
"HB 114","EGH","2013-03-21 00:00:00","Aye(s)","Wakai"
"HB 114","EGH","2013-03-21 00:00:00","Excused","ChunOakland"
"HB 114","EGH","2013-03-21 00:00:00","Excused","L.Thielen."
"HB 114","HRE","2013-03-21 00:00:00","Aye(s)","Taniguchi"
"HB 114","HRE","2013-03-21 00:00:00","Aye(s)","Kahele"
"HB 114","HRE","2013-03-21 00:00:00","Aye(s)","Keith-Agaran"
"HB 114","HRE","2013-03-21 00:00:00","Aye(s)","Kidani"
"HB 114","HRE","2013-03-21 00:00:00","Aye(s)","Slom"
"HB 114","HRE","2013-03-21 00:00:00","Excused","Ige"
"HB 114","HRE","2013-03-21 00:00:00","Excused","Tokuda."
"HB 114","WAM","2013-04-01 00:00:00","Aye(s)","Ige"
"HB 114","WAM","2013-04-01 00:00:00","Aye(s)","Kidani"
"HB 114","WAM","2013-04-01 00:00:00","Aye(s)","ChunOakland"
"HB 114","WAM","2013-04-01 00:00:00","Aye(s)","DelaCruz"
"HB 114","WAM","2013-04-01 00:00:00","Aye(s)","Espero"
"HB 114","WAM","2013-04-01 00:00:00","Aye(s)","Kahele"
"HB 114","WAM","2013-04-01 00:00:00","Aye(s)","Keith-Agaran"
"HB 114","WAM","2013-04-01 00:00:00","Aye(s)","Kouchi"
"HB 114","WAM","2013-04-01 00:00:00","Aye(s)","Ruderman"
"HB 114","WAM","2013-04-01 00:00:00","Aye(s)","L.Thielen"
"HB 114","WAM","2013-04-01 00:00:00","Aye(s)","Tokuda"
"HB 114","WAM","2013-04-01 00:00:00","Aye(s)","Slom"
"HB 114","WAM","2013-04-01 00:00:00","Excused","English."
"HCR 23","CPN","2013-04-19 00:00:00","Aye(s)","Baker"
"HCR 23","CPN","2013-04-19 00:00:00","Aye(s)","Galuteria"
"HCR 23","CPN","2013-04-19 00:00:00","Aye(s)","Nishihara"
"HCR 23","CPN","2013-04-19 00:00:00","Aye(s)","Solomon"
"HCR 23","CPN","2013-04-19 00:00:00","Excused","Taniguchi"
"HCR 23","CPN","2013-04-19 00:00:00","Excused","Wakai"
"HCR 23","CPN","2013-04-19 00:00:00","Excused","Slom."
"HCR 23","HTH","2013-04-19 00:00:00","Aye(s)","Green"
"HCR 23","HTH","2013-04-19 00:00:00","Aye(s)","Baker"
"HCR 23","HTH","2013-04-19 00:00:00","Aye(s)","Nishihara"
"HCR 23","HTH","2013-04-19 00:00:00","Excused","ChunOakland"
"HCR 23","HTH","2013-04-19 00:00:00","Excused","Slom."
"SB 1070","CPN","2013-02-05 00:00:00","Aye(s)","Baker"
"SB 1070","CPN","2013-02-05 00:00:00","Aye(s)","Nishihara"
"SB 1070","CPN","2013-02-05 00:00:00","Aye(s)","Wakai"
"SB 1070","CPN","2013-02-05 00:00:00","Aye(s)","Slom"
"SB 1070","CPN","2013-02-05 00:00:00","Excused","Galuteria"
"SB 1070","CPN","2013-02-05 00:00:00","Excused","Solomon"
"SB 1070","CPN","2013-02-05 00:00:00","Excused","Taniguchi."
"SB 1070","WAM","2013-02-22 00:00:00","Aye(s)","Ige"
"SB 1070","WAM","2013-02-22 00:00:00","Aye(s)","Kidani"
"SB 1070","WAM","2013-02-22 00:00:00","Aye(s)","ChunOakland"
"SB 1070","WAM","2013-02-22 00:00:00","Aye(s)","DelaCruz"
"SB 1070","WAM","2013-02-22 00:00:00","Aye(s)","English"
"SB 1070","WAM","2013-02-22 00:00:00","Aye(s)","Espero"
"SB 1070","WAM","2013-02-22 00:00:00","Aye(s)","Kahele"
"SB 1070","WAM","2013-02-22 00:00:00","Aye(s)","Keith-Agaran"
"SB 1070","WAM","2013-02-22 00:00:00","Aye(s)","Ruderman"
"SB 1070","WAM","2013-02-22 00:00:00","Aye(s)","L.Thielen"
"SB 1070","WAM","2013-02-22 00:00:00","Aye(s)","Tokuda"
"SB 1070","WAM","2013-02-22 00:00:00","No(es)","Slom"
"SB 1070","WAM","2013-02-22 00:00:00","Excused","Kouchi."
"HB 908","HTH","2013-03-20 00:00:00","Aye(s)","Green"
"HB 908","HTH","2013-03-20 00:00:00","Aye(s)","Baker"
"HB 908","HTH","2013-03-20 00:00:00","Aye(s)","ChunOakland"
"HB 908","HTH","2013-03-20 00:00:00","Aye(s)","Nishihara"
"HB 908","HTH","2013-03-20 00:00:00","Aye(s)","Slom"
"HB 908","WAM","2013-03-27 00:00:00","Aye(s)","Ige"
"HB 908","WAM","2013-03-27 00:00:00","Aye(s)","Kidani"
"HB 908","WAM","2013-03-27 00:00:00","Aye(s)","ChunOakland"
"HB 908","WAM","2013-03-27 00:00:00","Aye(s)","DelaCruz"
"HB 908","WAM","2013-03-27 00:00:00","Aye(s)","Espero"
"HB 908","WAM","2013-03-27 00:00:00","Aye(s)","Kahele"
"HB 908","WAM","2013-03-27 00:00:00","Aye(s)","Keith-Agaran"
"HB 908","WAM","2013-03-27 00:00:00","Aye(s)","Ruderman"
"HB 908","WAM","2013-03-27 00:00:00","Aye(s)","L.Thielen"
"HB 908","WAM","2013-03-27 00:00:00","Aye(s)","Tokuda"
"HB 908","WAM","2013-03-27 00:00:00","Aye(s)","Slom"
"HB 908","WAM","2013-03-27 00:00:00","Excused","English"
"HB 908","WAM","2013-03-27 00:00:00","Excused","Kouchi."
"SB 1206","WAM","2013-02-12 00:00:00","Aye(s)","Ige"
"SB 1206","WAM","2013-02-12 00:00:00","Aye(s)","Kidani"
"SB 1206","WAM","2013-02-12 00:00:00","Aye(s)","ChunOakland"
"SB 1206","WAM","2013-02-12 00:00:00","Aye(s)","DelaCruz"
"SB 1206","WAM","2013-02-12 00:00:00","Aye(s)","English"
"SB 1206","WAM","2013-02-12 00:00:00","Aye(s)","Espero"
"SB 1206","WAM","2013-02-12 00:00:00","Aye(s)","Keith-Agaran"
"SB 1206","WAM","2013-02-12 00:00:00","Aye(s)","Ruderman"
"SB 1206","WAM","2013-02-12 00:00:00","Aye(s)","L.Thielen"
"SB 1206","WAM","2013-02-12 00:00:00","Aye(s)","Slom"
"SB 1206","WAM","2013-02-12 00:00:00","Excused","Kahele"
"SB 1206","WAM","2013-02-12 00:00:00","Excused","Kouchi"
"SB 1206","WAM","2013-02-12 00:00:00","Excused","Tokuda."
"HB 775","JDL","2013-03-12 00:00:00","Aye(s)","Hee"
"HB 775","JDL","2013-03-12 00:00:00","Aye(s)","Shimabukuro"
"HB 775","JDL","2013-03-12 00:00:00","Aye(s)","Gabbard"
"HB 775","JDL","2013-03-12 00:00:00","Aye(s) with reservations","Slom"
"HB 775","JDL","2013-03-12 00:00:00","Excused","Ihara."
"HB 775","WAM","2013-03-27 00:00:00","Aye(s)","Ige"
"HB 775","WAM","2013-03-27 00:00:00","Aye(s)","Kidani"
"HB 775","WAM","2013-03-27 00:00:00","Aye(s)","ChunOakland"
"HB 775","WAM","2013-03-27 00:00:00","Aye(s)","DelaCruz"
"HB 775","WAM","2013-03-27 00:00:00","Aye(s)","Espero"
"HB 775","WAM","2013-03-27 00:00:00","Aye(s)","Kahele"
"HB 775","WAM","2013-03-27 00:00:00","Aye(s)","Keith-Agaran"
"HB 775","WAM","2013-03-27 00:00:00","Aye(s)","Kouchi"
"HB 775","WAM","2013-03-27 00:00:00","Aye(s)","Ruderman"
"HB 775","WAM","2013-03-27 00:00:00","Aye(s)","L.Thielen"
"HB 775","WAM","2013-03-27 00:00:00","Aye(s)","Tokuda"
"HB 775","WAM","2013-03-27 00:00:00","Aye(s) with reservations","Slom"
"HB 775","WAM","2013-03-27 00:00:00","Excused","English."
"SB 908","JDL","2013-01-28 00:00:00","Aye(s)","Hee"
"SB 908","JDL","2013-01-28 00:00:00","Aye(s)","Shimabukuro"
"SB 908","JDL","2013-01-28 00:00:00","Aye(s)","Gabbard"
"SB 908","JDL","2013-01-28 00:00:00","No(es)","Slom"
"SB 908","JDL","2013-01-28 00:00:00","Excused","Ihara."
"SB 908","WAM","2013-02-14 00:00:00","Aye(s)","Ige"
"SB 908","WAM","2013-02-14 00:00:00","Aye(s)","Kidani"
"SB 908","WAM","2013-02-14 00:00:00","Aye(s)","ChunOakland"
"SB 908","WAM","2013-02-14 00:00:00","Aye(s)","DelaCruz"
"SB 908","WAM","2013-02-14 00:00:00","Aye(s)","English"
"SB 908","WAM","2013-02-14 00:00:00","Aye(s)","Espero"
"SB 908","WAM","2013-02-14 00:00:00","Aye(s)","Kahele"
"SB 908","WAM","2013-02-14 00:00:00","Aye(s)","Keith-Agaran"
"SB 908","WAM","2013-02-14 00:00:00","Aye(s)","Kouchi"
"SB 908","WAM","2013-02-14 00:00:00","Aye(s)","Ruderman"
"SB 908","WAM","2013-02-14 00:00:00","Aye(s)","L.Thielen"
"SB 908","WAM","2013-02-14 00:00:00","Aye(s)","Tokuda"
"SB 908","WAM","2013-02-14 00:00:00","No(es)","Slom"
"SB 94","HMS","2013-01-28 00:00:00","Aye(s)","ChunOakland"
"SB 94","HMS","2013-01-28 00:00:00","Aye(s)","Green"
"SB 94","HMS","2013-01-28 00:00:00","Aye(s)","Taniguchi"
"SB 94","HMS","2013-01-28 00:00:00","Aye(s)","Slom"
"SB 94","HMS","2013-01-28 00:00:00","Excused","Kidani."
"SB 1207","TIA","2013-02-13 00:00:00","Aye(s)","English"
"SB 1207","TIA","2013-02-13 00:00:00","Aye(s)","DelaCruz"
"SB 1207","TIA","2013-02-13 00:00:00","Aye(s)","Espero"
"SB 1207","TIA","2013-02-13 00:00:00","Aye(s)","Kahele"
"SB 1207","TIA","2013-02-13 00:00:00","Aye(s)","Keith-Agaran"
"SB 1207","TIA","2013-02-13 00:00:00","Aye(s)","Kouchi"
"SB 1207","TIA","2013-02-13 00:00:00","Aye(s)","Solomon"
"SB 1207","TIA","2013-02-13 00:00:00","Excused","Gabbard"
"SB 1207","TIA","2013-02-13 00:00:00","Excused","Slom."
"SB 1207","WTL","2013-02-13 00:00:00","Aye(s)","Solomon"
"SB 1207","WTL","2013-02-13 00:00:00","Aye(s)","DelaCruz"
"SB 1207","WTL","2013-02-13 00:00:00","Aye(s)","Ruderman"
"SB 1207","WTL","2013-02-13 00:00:00","Aye(s) with reservations","Shimabukuro"
"SB 1207","WTL","2013-02-13 00:00:00","No(es)","L.Thielen"
"SB 1207","WTL","2013-02-13 00:00:00","Excused","Ihara"
"SB 1207","WTL","2013-02-13 00:00:00","Excused","Slom."
"SB 1171","TEC","2013-02-28 00:00:00","Aye(s)","Wakai"
"SB 1171","TEC","2013-02-28 00:00:00","Aye(s)","Gabbard"
"SB 1171","TEC","2013-02-28 00:00:00","Aye(s) with reservations","Slom"
"SB 1171","TEC","2013-02-28 00:00:00","Excused","Nishihara"
"SB 1171","TEC","2013-02-28 00:00:00","Excused","Tokuda."
"HB 980","JDL","2013-03-18 00:00:00","Aye(s)","Shimabukuro"
"HB 980","JDL","2013-03-18 00:00:00","Aye(s)","Gabbard"
